Date,Ticker,Long Count,Exit Long Count,Short Count,Exit Short Count,Long - Short Cout
2025-03-03 00:00:00+00:00,EGX70LASTEWIMB,28,42,28,42,0
2025-03-03 00:00:00+00:00,EGX70LASTEWIMB,28,42,28,42,0
2025-03-04 00:00:00+00:00,EGX70LASTEWIMB,25,45,31,39,-6
2025-03-04 00:00:00+00:00,EGX70LASTEWIMB,25,45,31,39,-6
2025-03-05 00:00:00+00:00,EGX70LASTEWIMB,20,50,36,34,-16
2025-03-05 00:00:00+00:00,EGX70LASTEWIMB,20,50,36,34,-16
2025-03-06 00:00:00+00:00,EGX70LASTEWIMB,12,58,40,30,-28
2025-03-06 00:00:00+00:00,EGX70LASTEWIMB,12,58,40,30,-28
2025-03-09 00:00:00+00:00,EGX70LASTEWIMB,14,56,39,31,-25
2025-03-10 00:00:00+00:00,EGX70LASTEWIMB,12,58,42,28,-30
2025-03-10 00:00:00+00:00,EGX70LASTEWIMB,12,58,42,28,-30
2025-03-11 00:00:00+00:00,EGX70LASTEWIMB,12,58,47,23,-35
2025-03-12 00:00:00+00:00,EGX70LASTEWIMB,15,55,47,23,-32
2025-03-13 00:00:00+00:00,EGX70LASTEWIMB,18,52,45,25,-27
2025-03-16 00:00:00+00:00,EGX70LASTEWIMB,23,47,41,29,-18
2025-03-17 00:00:00+00:00,EGX70LASTEWIMB,27,43,34,36,-7
2025-03-18 00:00:00+00:00,EGX70LASTEWIMB,29,41,31,39,-2
2025-03-19 00:00:00+00:00,EGX70LASTEWIMB,27,43,31,39,-4
2025-03-20 00:00:00+00:00,EGX70LASTEWIMB,29,41,30,40,-1
2025-03-23 00:00:00+00:00,EGX70LASTEWIMB,30,40,30,40,0
2025-03-23 00:00:00+00:00,EGX70LASTEWIMB,30,40,30,40,0
2025-03-24 00:00:00+00:00,EGX70LASTEWIMB,28,42,31,39,-3
3/25/2025 0:00,EGX70LASTEWIMB,26,44,34,36,-8
3/25/2025 0:00,EGX70LASTEWIMB,26,44,34,36,-8
3/26/2025 0:00,EGX70LASTEWIMB,25,45,34,36,-9
3/27/2025 0:00,EGX70LASTEWIMB,25,45,34,36,-9
4/3/2025 0:00,EGX70LASTEWIMB,25,45,33,37,-8
4/6/2025 0:00,EGX70LASTEWIMB,20,50,43,27,-23
4/6/2025 0:00,EGX70LASTEWIMB,20,50,43,27,-23
4/7/2025 0:00,EGX70LASTEWIMB,19,51,44,26,-25
4/8/2025 0:00,EGX70LASTEWIMB,16,54,45,25,-29
4/9/2025 0:00,EGX70LASTEWIMB,12,58,49,21,-37
4/10/2025 0:00,EGX70LASTEWIMB,14,56,46,24,-32
4/13/2025 0:00,EGX70LASTEWIMB,15,55,43,27,-28
4/14/2025 0:00,EGX70LASTEWIMB,19,51,37,33,-18
4/15/2025 0:00,EGX70LASTEWIMB,22,48,31,39,-9
4/16/2025 0:00,EGX70LASTEWIMB,21,49,29,41,-8
4/17/2025 0:00,EGX70LASTEWIMB,24,46,26,44,-2
4/17/2025 0:00,EGX70LASTEWIMB,24,46,26,44,-2
4/22/2025 0:00,EGX70LASTEWIMB,27,43,25,45,2
4/23/2025 0:00,EGX70LASTEWIMB,33,37,20,50,13
4/23/2025 0:00,EGX70LASTEWIMB,33,37,20,50,13
4/27/2025 0:00,EGX70LASTEWIMB,37,33,13,57,24
4/27/2025 0:00,EGX70LASTEWIMB,37,33,13,57,24
4/28/2025 0:00,EGX70LASTEWIMB,40,30,12,58,28
4/28/2025 0:00,EGX70LASTEWIMB,40,30,12,58,28
4/29/2025 0:00,EGX70LASTEWIMB,40,30,11,59,29
4/29/2025 0:00,EGX70LASTEWIMB,40,30,11,59,29
4/30/2025 0:00,EGX70LASTEWIMB,40,30,11,59,29
5/4/2025 0:00,EGX70LASTEWIMB,45,25,9,61,36
5/4/2025 0:00,EGX70LASTEWIMB,45,25,9,61,36
5/5/2025 0:00,EGX70LASTEWIMB,45,25,13,57,32
5/6/2025 0:00,EGX70LASTEWIMB,43,27,16,54,27
5/7/2025 0:00,EGX70LASTEWIMB,38,32,24,46,14
5/8/2025 0:00,EGX70LASTEWIMB,32,38,31,39,1
5/11/2025 0:00,EGX70LASTEWIMB,24,46,32,38,-8
5/12/2025 0:00,EGX70LASTEWIMB,20,50,39,31,-19
5/13/2025 0:00,EGX70LASTEWIMB,18,52,41,29,-23
2025-05-14 00:00:00,EGX70LASTEWIMB,15.0,55.0,49.0,21.0,-34.0
2025-05-15 00:00:00,EGX70LASTEWIMB,13,57,51,19,-38
2025-05-18 00:00:00,EGX70LASTEWIMB,11.0,59.0,57.0,13.0,-46.0
2025-05-19 00:00:00,EGX70LASTEWIMB,9.0,61.0,61.0,9.0,-52.0
2025-05-20 00:00:00,EGX70LASTEWIMB,8.0,62.0,60.0,10.0,-52.0
2025-05-21 00:00:00,EGX70LASTEWIMB,9.0,61.0,58.0,12.0,-49.0
2025-05-22 00:00:00,EGX70LASTEWIMB,11,59,56,14,-45
2025-05-25 00:00:00,EGX70LASTEWIMB,16.0,54.0,51.0,19.0,-35.0
2025-05-26 00:00:00,EGX70LASTEWIMB,17.0,53.0,50.0,20.0,-33.0
2025-05-27 00:00:00,EGX70LASTEWIMB,19.0,51.0,44.0,26.0,-25.0
2025-05-28 00:00:00,EGX70LASTEWIMB,20.0,50.0,43.0,27.0,-23.0
2025-05-29 00:00:00,EGX70LASTEWIMB,22,48,42,28,-20
2025-06-01 00:00:00,EGX70LASTEWIMB,27.0,43.0,36.0,34.0,-9.0
2025-06-02 00:00:00,EGX70LASTEWIMB,26.0,44.0,35.0,35.0,-9.0
2025-06-03 00:00:00,EGX70LASTEWIMB,30.0,40.0,34.0,36.0,-4.0
2025-06-04 00:00:00,EGX70LASTEWIMB,36,34,28,42,8
2025-06-10 00:00:00,EGX70LASTEWIMB,42.0,28.0,23.0,47.0,19.0
2025-06-11 00:00:00,EGX70LASTEWIMB,43.0,27.0,21.0,49.0,22.0
2025-06-12 00:00:00,EGX70LASTEWIMB,41,29,24,46,17
2025-06-15 00:00:00,EGX70LASTEWIMB,33.0,37.0,35.0,35.0,-2.0
2025-06-16 00:00:00,EGX70LASTEWIMB,18.0,52.0,36.0,34.0,-18.0
2025-06-17 00:00:00,EGX70LASTEWIMB,6.0,64.0,38.0,32.0,-32.0
2025-06-18 00:00:00,EGX70LASTEWIMB,6.0,64.0,38.0,32.0,-32.0
2025-06-19 00:00:00,EGX70LASTEWIMB,5,65,43,27,-38
2025-06-22 00:00:00,EGX70LASTEWIMB,6.0,64.0,41.0,29.0,-35.0
2025-06-23 00:00:00,EGX70LASTEWIMB,10.0,60.0,39.0,31.0,-29.0
2025-06-24 00:00:00,EGX70LASTEWIMB,30.0,40.0,23.0,47.0,7.0
2025-06-25 00:00:00,EGX70LASTEWIMB,36,34,10,60,26
2025-06-29 00:00:00,EGX70LASTEWIMB,37.0,33.0,7.0,63.0,30.0
2025-06-30 00:00:00,EGX70LASTEWIMB,40.0,30.0,5.0,65.0,35.0
2025-07-01 00:00:00,EGX70LASTEWIMB,42.0,28.0,5.0,65.0,37.0
2025-07-02 00:00:00,EGX70LASTEWIMB,45,25,4,66,41
2025-07-06 00:00:00,EGX70LASTEWIMB,51.0,19.0,4.0,66.0,47.0
2025-07-07 00:00:00,EGX70LASTEWIMB,52.0,18.0,6.0,64.0,46.0
2025-07-09 00:00:00,EGX70LASTEWIMB,52.0,18.0,6.0,64.0,46.0
2025-07-10 00:00:00,EGX70LASTEWIMB,50,20,6,64,44
2025-07-13 00:00:00,EGX70LASTEWIMB,44.0,26.0,8.0,62.0,36.0
2025-07-14 00:00:00,EGX70LASTEWIMB,41.0,29.0,11.0,59.0,30.0
2025-07-15 00:00:00,EGX70LASTEWIMB,34.0,36.0,15.0,55.0,19.0
2025-07-16 00:00:00,EGX70LASTEWIMB,25.0,45.0,26.0,44.0,-1.0
2025-07-17 00:00:00,EGX70LASTEWIMB,16,54,31,39,-15
2025-07-20 00:00:00,EGX70LASTEWIMB,16.0,54.0,32.0,38.0,-16.0
2025-07-21 00:00:00,EGX70LASTEWIMB,15.0,55.0,36.0,34.0,-21.0
2025-07-22 00:00:00,EGX70LASTEWIMB,10.0,60.0,44.0,26.0,-34.0
2025-07-23 00:00:00,EGX70LASTEWIMB,9,61,46,24,-37
2025-07-27 00:00:00,EGX70LASTEWIMB,7.0,63.0,45.0,25.0,-38.0
2025-07-28 00:00:00,EGX70LASTEWIMB,6.0,64.0,51.0,19.0,-45.0
2025-07-29 00:00:00,EGX70LASTEWIMB,6.0,64.0,53.0,17.0,-47.0
2025-07-30 00:00:00,EGX70LASTEWIMB,6.0,64.0,53.0,17.0,-47.0
2025-07-31 00:00:00,EGX70LASTEWIMB,7,63,52,18,-45
2025-08-03 00:00:00,EGX70LASTEWIMB,7.0,63.0,53.0,17.0,-46.0
2025-08-04 00:00:00,EGX70LASTEWIMB,9.0,61.0,52.0,18.0,-43.0
2025-08-05 00:00:00,EGX70LASTEWIMB,15.0,55.0,45.0,25.0,-30.0
2025-08-06 00:00:00,EGX70LASTEWIMB,19.0,51.0,41.0,29.0,-22.0
2025-08-07 00:00:00,EGX70LASTEWIMB,21,49,38,32,-17
2025-08-10 00:00:00,EGX70LASTEWIMB,23.0,47.0,31.0,39.0,-8.0
2025-08-11 00:00:00,EGX70LASTEWIMB,26.0,44.0,29.0,41.0,-3.0
2025-08-12 00:00:00,EGX70LASTEWIMB,29.0,41.0,25.0,45.0,4.0
2025-08-13 00:00:00,EGX70LASTEWIMB,30.0,40.0,25.0,45.0,5.0
2025-08-14 00:00:00,EGX70LASTEWIMB,31,39,26,44,5
2025-08-17 00:00:00,EGX70LASTEWIMB,31.0,39.0,25.0,45.0,6.0
2025-08-18 00:00:00,EGX70LASTEWIMB,30.0,40.0,25.0,45.0,5.0
2025-08-19 00:00:00,EGX70LASTEWIMB,26.0,44.0,30.0,40.0,-4.0
2025-08-20 00:00:00,EGX70LASTEWIMB,21.0,49.0,34.0,36.0,-13.0
2025-08-21 00:00:00,EGX70LASTEWIMB,18,52,41,29,-23
2025-08-24 00:00:00,EGX70LASTEWIMB,16.0,54.0,44.0,26.0,-28.0
2025-08-25 00:00:00,EGX70LASTEWIMB,13.0,57.0,46.0,24.0,-33.0
2025-08-26 00:00:00,EGX70LASTEWIMB,13.0,57.0,46.0,24.0,-33.0
2025-08-27 00:00:00,EGX70LASTEWIMB,17.0,53.0,42.0,28.0,-25.0
2025-08-28 00:00:00,EGX70LASTEWIMB,20,50,40,30,-20
2025-08-31 00:00:00,EGX70LASTEWIMB,18.0,52.0,42.0,28.0,-24.0
2025-09-01 00:00:00,EGX70LASTEWIMB,17.0,53.0,43.0,27.0,-26.0
2025-09-02 00:00:00,EGX70LASTEWIMB,19.0,51.0,42.0,28.0,-23.0
2025-09-03 00:00:00,EGX70LASTEWIMB,19,51,41,29,-22
2025-09-07 00:00:00,EGX70LASTEWIMB,19.0,51.0,42.0,28.0,-23.0
2025-09-08 00:00:00,EGX70LASTEWIMB,22.0,48.0,37.0,33.0,-15.0
2025-09-09 00:00:00,EGX70LASTEWIMB,23.0,47.0,36.0,34.0,-13.0
2025-09-10 00:00:00,EGX70LASTEWIMB,20.0,50.0,37.0,33.0,-17.0
2025-09-11 00:00:00,EGX70LASTEWIMB,22,48,36,34,-14
2025-09-14 00:00:00,EGX70LASTEWIMB,22.0,48.0,33.0,37.0,-11.0
2025-09-15 00:00:00,EGX70LASTEWIMB,21.0,49.0,33.0,37.0,-12.0
2025-09-16 00:00:00,EGX70LASTEWIMB,21.0,49.0,39.0,31.0,-18.0
2025-09-17 00:00:00,EGX70LASTEWIMB,20.0,50.0,40.0,30.0,-20.0
2025-09-18 00:00:00,EGX70LASTEWIMB,18,52,41,29,-23
2025-09-21 00:00:00,EGX70LASTEWIMB,16.0,54.0,42.0,28.0,-26.0
2025-09-22 00:00:00,EGX70LASTEWIMB,18.0,52.0,43.0,27.0,-25.0
2025-09-23 00:00:00,EGX70LASTEWIMB,18.0,52.0,44.0,26.0,-26.0
2025-09-24 00:00:00,EGX70LASTEWIMB,18.0,52.0,44.0,26.0,-26.0
2025-09-25 00:00:00,EGX70LASTEWIMB,23,47,39,31,-16
2025-09-28 00:00:00,EGX70LASTEWIMB,28.0,42.0,36.0,34.0,-8.0
2025-09-29 00:00:00,EGX70LASTEWIMB,33.0,37.0,29.0,41.0,4.0
2025-09-30 00:00:00,EGX70LASTEWIMB,35.0,35.0,24.0,46.0,11.0
2025-10-01 00:00:00,EGX70LASTEWIMB,36.0,34.0,23.0,47.0,13.0
2025-10-02 00:00:00,EGX70LASTEWIMB,38,32,21,49,17
2025-10-05 00:00:00,EGX70LASTEWIMB,40.0,30.0,19.0,51.0,21.0
2025-10-06 00:00:00,EGX70LASTEWIMB,46.0,24.0,16.0,54.0,30.0
2025-10-07 00:00:00,EGX70LASTEWIMB,47.0,23.0,16.0,54.0,31.0
2025-10-08 00:00:00,EGX70LASTEWIMB,50,20,15,55,35
2025-10-12 00:00:00,EGX70LASTEWIMB,48.0,22.0,16.0,54.0,32.0
2025-10-13 00:00:00,EGX70LASTEWIMB,49.0,21.0,16.0,54.0,33.0
2025-10-14 00:00:00,EGX70LASTEWIMB,49.0,21.0,14.0,56.0,35.0
2025-10-15 00:00:00,EGX70LASTEWIMB,44.0,26.0,17.0,53.0,27.0
2025-10-16 00:00:00,EGX70LASTEWIMB,41,29,20,50,21
2025-10-19 00:00:00,EGX70LASTEWIMB,41.0,29.0,19.0,51.0,22.0
2025-10-20 00:00:00,EGX70LASTEWIMB,40.0,30.0,20.0,50.0,20.0
2025-10-21 00:00:00,EGX70LASTEWIMB,37.0,33.0,24.0,46.0,13.0
2025-10-22 00:00:00,EGX70LASTEWIMB,39.0,31.0,24.0,46.0,15.0
2025-10-23 00:00:00,EGX70LASTEWIMB,35,35,26,44,9
2025-10-26 00:00:00,EGX70LASTEWIMB,36.0,34.0,26.0,44.0,10.0
2025-10-27 00:00:00,EGX70LASTEWIMB,35.0,35.0,27.0,43.0,8.0
2025-10-28 00:00:00,EGX70LASTEWIMB,32.0,38.0,33.0,37.0,-1.0
2025-10-29 00:00:00,EGX70LASTEWIMB,25.0,45.0,38.0,32.0,-13.0
2025-10-30 00:00:00,EGX70LASTEWIMB,22,48,38,32,-16
2025-11-02 00:00:00,EGX70LASTEWIMB,14.0,56.0,39.0,31.0,-25.0
2025-11-03 00:00:00,EGX70LASTEWIMB,13.0,57.0,37.0,33.0,-24.0
2025-11-04 00:00:00,EGX70LASTEWIMB,15.0,55.0,40.0,30.0,-25.0
2025-11-05 00:00:00,EGX70LASTEWIMB,14.0,56.0,47.0,23.0,-33.0
2025-11-06 00:00:00,EGX70LASTEWIMB,12,58,51,19,-39
2025-11-09 00:00:00,EGX70LASTEWIMB,12.0,58.0,51.0,19.0,-39.0
2025-11-10 00:00:00,EGX70LASTEWIMB,10.0,60.0,54.0,16.0,-44.0
2025-11-11 00:00:00,EGX70LASTEWIMB,11.0,59.0,53.0,17.0,-42.0
2025-11-13 00:00:00,EGX70LASTEWIMB,11,59,53,17,-42
2025-11-16 00:00:00,EGX70LASTEWIMB,12.0,58.0,50.0,20.0,-38.0
2025-11-17 00:00:00,EGX70LASTEWIMB,15.0,55.0,45.0,25.0,-30.0
2025-11-18 00:00:00,EGX70LASTEWIMB,15.0,55.0,46.0,24.0,-31.0
2025-11-19 00:00:00,EGX70LASTEWIMB,16.0,54.0,43.0,27.0,-27.0
2025-11-20 00:00:00,EGX70LASTEWIMB,16,54,42,28,-26
2025-11-23 00:00:00,EGX70LASTEWIMB,17.0,53.0,43.0,27.0,-26.0
2025-11-24 00:00:00,EGX70LASTEWIMB,19.0,51.0,44.0,26.0,-25.0
2025-11-25 00:00:00,EGX70LASTEWIMB,18.0,52.0,47.0,23.0,-29.0
2025-11-26 00:00:00,EGX70LASTEWIMB,16.0,54.0,48.0,22.0,-32.0
2025-11-27 00:00:00,EGX70LASTEWIMB,12,58,49,21,-37
2025-11-30 00:00:00,EGX70LASTEWIMB,13.0,57.0,47.0,23.0,-34.0
2025-12-01 00:00:00,EGX70LASTEWIMB,16.0,54.0,44.0,26.0,-28.0
2025-12-02 00:00:00,EGX70LASTEWIMB,21.0,49.0,36.0,34.0,-15.0
2025-12-03 00:00:00,EGX70LASTEWIMB,24.0,46.0,33.0,37.0,-9.0
2025-12-04 00:00:00,EGX70LASTEWIMB,26,44,34,36,-8
2025-12-07 00:00:00,EGX70LASTEWIMB,32.0,38.0,27.0,43.0,5.0
2025-12-08 00:00:00,EGX70LASTEWIMB,34.0,36.0,25.0,45.0,9.0
2025-12-09 00:00:00,EGX70LASTEWIMB,38.0,32.0,19.0,51.0,19.0
2025-12-10 00:00:00,EGX70LASTEWIMB,43.0,27.0,16.0,54.0,27.0
2025-12-11 00:00:00,EGX70LASTEWIMB,43,27,16,54,27
2025-12-14 00:00:00,EGX70LASTEWIMB,44.0,26.0,14.0,56.0,30.0
2025-12-16 00:00:00,EGX70LASTEWIMB,38.0,32.0,17.0,53.0,21.0
2025-12-17 00:00:00,EGX70LASTEWIMB,34.0,36.0,22.0,48.0,12.0
2025-12-18 00:00:00,EGX70LASTEWIMB,30,40,25,45,5
2025-12-21 00:00:00,EGX70LASTEWIMB,27.0,43.0,27.0,43.0,0.0
2025-12-22 00:00:00,EGX70LASTEWIMB,24.0,46.0,28.0,42.0,-4.0
2025-12-23 00:00:00,EGX70LASTEWIMB,28.0,42.0,28.0,42.0,0.0
2025-12-24 00:00:00,EGX70LASTEWIMB,29.0,41.0,27.0,43.0,2.0
2025-12-25 00:00:00,EGX70LASTEWIMB,29,41,25,45,4
2025-12-28 00:00:00,EGX70LASTEWIMB,25.0,45.0,28.0,42.0,-3.0
2025-12-29 00:00:00,EGX70LASTEWIMB,23.0,47.0,29.0,41.0,-6.0
2025-12-30 00:00:00,EGX70LASTEWIMB,22.0,48.0,30.0,40.0,-8.0
2025-12-31 00:00:00,EGX70LASTEWIMB,24,46,29,41,-5
2026-01-04 00:00:00,EGX70LASTEWIMB,25.0,45.0,29.0,41.0,-4.0
2026-01-05 00:00:00,EGX70LASTEWIMB,22.0,48.0,35.0,35.0,-13.0
2026-01-06 00:00:00,EGX70LASTEWIMB,19.0,51.0,34.0,36.0,-15.0
2026-01-08 00:00:00,EGX70LASTEWIMB,15,55,37,33,-22
2026-01-11 00:00:00,EGX70LASTEWIMB,18.0,52.0,36.0,34.0,-18.0
2026-01-12 00:00:00,EGX70LASTEWIMB,18.0,52.0,39.0,31.0,-21.0
2026-01-13 00:00:00,EGX70LASTEWIMB,15.0,55.0,45.0,25.0,-30.0
2026-01-14 00:00:00,EGX70LASTEWIMB,11.0,59.0,55.0,15.0,-44.0
2026-01-15 00:00:00,EGX70LASTEWIMB,8,62,59,11,-51
2026-01-18 00:00:00,EGX70LASTEWIMB,9.0,61.0,58.0,12.0,-49.0
2026-01-19 00:00:00,EGX70LASTEWIMB,11.0,59.0,56.0,14.0,-45.0
2026-01-20 00:00:00,EGX70LASTEWIMB,14.0,56.0,54.0,16.0,-40.0
2026-01-21 00:00:00,EGX70LASTEWIMB,19.0,51.0,49.0,21.0,-30.0
2026-01-22 00:00:00,EGX70LASTEWIMB,24,46,42,28,-18
2026-01-25 00:00:00,EGX70LASTEWIMB,24.0,46.0,38.0,32.0,-14.0
2026-01-26 00:00:00,EGX70LASTEWIMB,25.0,45.0,38.0,32.0,-13.0
2026-01-27 00:00:00,EGX70LASTEWIMB,24.0,46.0,39.0,31.0,-15.0
2026-01-28 00:00:00,EGX70LASTEWIMB,22,48,40,30,-18
2026-02-01 00:00:00,EGX70LASTEWIMB,27.0,43.0,32.0,38.0,-5.0
2026-02-02 00:00:00,EGX70LASTEWIMB,32.0,38.0,29.0,41.0,3.0
2026-02-03 00:00:00,EGX70LASTEWIMB,43.0,27.0,19.0,51.0,24.0
2026-02-04 00:00:00,EGX70LASTEWIMB,52.0,18.0,11.0,59.0,41.0
2026-02-05 00:00:00,EGX70LASTEWIMB,49,21,13,57,36
